,Unnamed: 0,text,cmp_code,eu_code
697,891,The form of sea rescue practiced today often acts as a deadly ending pull factor.,601.2,
698,892,3. Application of asylum and opening of the application process only with proven identity and nationality.,601.2,
699,893,4. Strict punishment of false information in the asylum procedure.,601.2,
700,894,5. Extension of the number of safe countries of origin.,601.2,
701,895,6. Combating the abuse of legally granted visas for the purpose of asylum application;,601.2,
702,896,7. Loss of protection status after traveling to asylum entitlements to their country of origin.,601.2,
703,897,Anyone who has visited their “pursuer country” must be rejected when trying to return to the German border.,601.2,
704,898,8. Ablehnung jeglichen Familiennachzuges für Flüchtlinge.,601.2,
705,899,"9. Abolition of the ""lane change"" of rejected and liable asylum seekers.",601.2,
706,900,No reward for illegal entry and refusal to leave.,601.2,
707,901,10. A settlement permit for recognized asylum seekers only after 10 years.,601.2,
708,902,11. Ending wild growth in asylum procedural advice and care.,601.2,
709,903,"The ""advice and care"" is usually carried out by non -state, free carriers, who have a financial interest in increasing number of refugees and in the whereabouts of as many rejected as possible.",601.2,
710,904,"These organizations are part of the ""asylum industry"", which is enriched by the asylum system.",601.2,
711,905,Process and return advice almost always becomes a refusal and lead advice.,601.2,
712,906,Process advice may only take place according to § 12a asylum law and only through government agencies.,601.2,
713,907,12. No more work permit for asylum applicants and rejected asylum seekers.,601.2,
714,908,"13. Annual examination of the continued existence of asylum reasons over ten years, since asylum is a right of time and does not give any entitlement to permanent immigration.",601.2,
715,909,"14. Exceptional deportation of endangers and criminals, also to Afghanistan, Iraq and Syria.",605.1,
716,910,"15. Landlays should be able to receive basic and practical need of manual training that you enable you to recreate your home and to start your business there (""Fit for Return"").",601.2,
717,911,Abschiebung und Rückkehr,H,
718,912,The failure to end the residence of rejected and liable asylum seekers is the opposite of the rule of law:,601.2,
719,913,It is an expression of continued state failure.,305.1,
720,914,"The number of people who are obliged to leave has increased continuously and reached the number of around 300,000 people in the second quarter of 2021 - while the number of volunteers and successful deportations decreases continuously.",601.2,
721,915,Politicians have capitulated before the task of dissolving this contradiction-driven by a powerful anti-waste industry.,601.2,
722,916,"Es ist zynisch und inhuman, Menschen mit der faktischen Garantie auf dauerhaften Verbleib im „reichen” Deutschland anzulocken und dabei deren möglichen Tod im Mittelmeer in Kauf zu nehmen.",601.2,
723,917,"Voluntary return is always preferable to deportation for financial, organizational and humanitarian reasons, which is why it has to be promoted significantly more than before.",601.2,
724,918,The AfD therefore calls for the restoration of the rule of law:,605.1,
725,919,1. A deportation offensive to reduce the overhang to those obliged to leave.,601.2,
726,920,"2. A national and a supranational ""remigration agenda"" as a granting of protection in origin and transit regions according to the principle ""Help on site""",601.2,
727,921,"3. No more tolerations, but certificates about the obligation to leave.",601.2,
728,922,4. Zuständigkeitsübertragung für den Vollzug von Abschiebungen an die Bundespolizei und deren entsprechende Ausstattung mit Personal und Kompetenzen.,605.1,
729,923,5. Explain prevention of deportations to criminal offenses.,601.2,
730,924,"6. Nutzung freier Platzkapazitäten bei Transportflügen der Bundeswehr, um die Anzahl der Abschiebungen zu erhöhen.",601.2,
731,925,7. Lift of the church asylum agreement between BAMF and churches.,601.2,
732,926,It is unacceptable that the churches under the abuse of the church asylum lift the deadlines for deportations to EU countries.,601.2,
733,927,Saving life and making social justice,H,
734,928,Im internationalen Vergleich sind die Leistungen Deutschlands für Asylbewerber sehr hoch.,601.2,
735,929,Anerkannte erwartet eine lebenslängliche materielle Absicherung.,601.2,
736,930,The funds for this are applied to taxpayers who have to work hard to do so but have not invited any economic refugees.,601.2,
737,931,The generosity of the German state causes a significant suction effect that leads to the death of many people.,601.2,
738,932,The Federal Government thus invites serious moral guilt.,305.1,
739,933,"Asylum detection leads to immediate equality in all social security systems, without any previous participation in the solidarity system.",503,
740,934,That is socially unfair.,503,
741,935,The AfD therefore calls for the reduction of incentives,601.2,
742,936,and to protect social justice:,503,
743,937,Social benefits for asylum seekers and those obliged to leave are without exception to be provided as benefits in kind.,601.2,
744,938,"Asylum detection may no longer mean the automatic, immediate, temporal and content of unlimited entitlement to all services of the welfare state.",601.2,
745,939,"According to the Austrian model, a granting of performance could also be made dependent on the achievement of good language skills.",601.1,
746,940,One of the main motifs for current mass migration to Germany and Europe is the possibility of transferring transfer payments in Germany and also legally or illegally earned in their home countries.,601.2,
747,941,"In order to eliminate this migration incentive, we support the introduction of a tax on returns that leave the European Economic Area (EEA).",601.2,
748,942,Help on site instead of death on the way to Europe,H,
749,943,Help is a priority for the AfD.,107,
750,944,It must be given an absolute priority before taking asylum seekers in Germany.,601.2,
751,945,"At the same time, important escape reasons are reduced.",601.2,
752,946,Some of the double -digit billion sums used in the context of asylum policy can have a variety of effects.,107,
753,947,And so help to reduce migration pressure sustainably.,601.2,
754,948,Zuwanderung wieder national regeln,H,
755,949,The immigration of political sovereignty in Germany is no longer available.,601.1,
756,950,The main reason for this is a far -reaching submission of sovereign rights to the EU,110,
757,951,"and the accession to international agreements,",109,
758,952,"All of them pursue a left-wing extremist ""one-world utopia"".",601.1,
759,953,The AfD opposes this.,109,
760,954,It occurs for the return of the sovereign rights for the laws of asylum and immigration and proposes the following measures:,601.1,
761,955,The presentation of the residence and asylum law is undone.,109,
762,956,Die europäische Grenzsicherung verbleibt dabei in europäischer Verantwortung (Frontex),108,
763,957,Parallel to the national responsibility for your own border security.,601.1,
764,958,"Germany immediately announces the UN migration pact and the UN refugee pact, since despite its alleged non-binding, they will enter into national law.",109,
765,959,"Der neue, von der Europäischen Kommission angestrebte EU-Migrationspakt soll verhindert werden bzw. der Beitritt Deutschlands unterbleiben.",110,
766,960,Not a “common European asylum system” (GEAS) with recording quotas for refugees defined by the EU.,110,
767,961,Qualified immigration,H,
768,962,The current immigration system harms Germany culturally and economically and is urgently needed to reform.,601.2,
769,963,The AfD is committed to protecting Germany's cultural identity.,601.1,
770,964,"For Germany, the model of a migration policy, which is visiting identity, cannot be classic immigration countries of the size of Canada or Australia, but rather countries such as Japan that pursue a limitation and control of migration corresponding to their state structure.",601.1,
771,965,"Lockdown crisis, automation and digitization are foreseeable the times of record-high employment.",701,
772,966,Massenmigration erzeugt Lohndruck bis in die Mittelschicht hinein und führt zu Konkurrenz um Sozialleistungen.,601.2,
773,967,We are calling for a comprehensive migration policy approach to Japanese model,601.2,
774,968,"mit dem Primärziel der Interessenwahrung der Deutschen und bereits zugewanderter Bürger, die sich zur kulturellen Identität Deutschlands bekennen.",601.1,
775,969,"The assertion of some business associations and lobbyists, in Germany there is a shortage of skilled workers and thus a need for qualified immigration, only serves the common good and must therefore not be decisive.",601.2,
776,970,The harmful influence of economic particular interests or even concealed anti -German resentment must be ended.,601.1,
777,971,integration,H,
778,972,"In integration, we see immigrants and people to whom we grant temporary protection.",608.2,
779,973,"Integration only succeeds if the rules, traditions and values of our society are accepted.",608.2,
780,974,The acquisition of the German language is indispensable.,608.2,
781,975,The AfD demands that we require intensive willingness to integrate with qualified immigrants.,608.2,
782,976,"The focus must be on language acquisition, which we want to support up to level B2.",608.2,
783,977,"The preference of migrants in the form of a quota, with disregarding the performance principle, must be excluded.",201.1,
784,978,We refuse to cut back with regard to the requirements for training or in the attitude to the public service.,201.1,
785,979,Integration projects are to be subjected to a state evaluation and success test.,608.2,
786,980,The profit business of NGOs and welfare associations must be ended.,608.2,
787,981,The AfD demands that the headscarf as a religious -political sign in the public service generally do not allow them to be borne and neither supported by teachers nor students in public schools.,608.2,
788,982,We consider this one of the most important conditions for successful integration.,608.2,
789,983,The headscarf ban helps to maintain school peace,608.2,
790,984,And enables young girls free personality development and self -determination.,201.1,
791,985,German citizenship is a precious asset,H,
792,986,"We want to remove the birthplace principle (acquisition of German citizenship through birth in Germany, even if there is no parent of German) from the law and return to the principle of parentage, as was the case until 2000.",608.1,
793,987,The requirements - especially in terms of time - have to increase significantly for discretion and a claim to naturalization must no longer exist.,608.1,
794,988,The awarding of German citizenship should be experienced as a success of its own effort and those affected can be proudly fulfilled.,601.1,
795,989,Family policy,H,
796,990,Strengthen and promote families,H,
